M.L_b.CO2aq Time [a],M.L_b.CO2aq CO2aq [mol/kg]
826100.0,8.636960663142173e-06
826200.0,8.636960663142173e-06
826300.0,8.636960663142177e-06
826400.0,8.636960663142175e-06
826500.0,8.636960663142173e-06
826600.0,8.636960663142177e-06
826700.0,8.636960663142177e-06
826800.0,8.636960663142175e-06
826900.0,8.636960663142173e-06
827000.0,8.636960663142175e-06
827100.0,8.63696066314218e-06
827200.0,8.636960663142178e-06
827300.0,8.636960663142175e-06
827400.0,8.636960663142177e-06
827500.0,8.636960663142178e-06
827600.0,8.636960663142178e-06
827700.0,8.636960663142178e-06
827800.0,8.636960663142182e-06
827900.0,8.636960663142178e-06
828000.0,8.636960663142177e-06
828100.0,8.636960663142177e-06
828200.0,8.636960663142178e-06
828300.0,8.636960663142177e-06
828400.0,8.636960663142178e-06
828500.0,8.636960663142175e-06
828600.0,8.636960663142175e-06
828700.0,8.636960663142173e-06
828800.0,8.636960663142175e-06
828900.0,8.63696066314217e-06
829000.0,8.636960663142172e-06
829100.0,8.636960663142168e-06
829200.0,8.636960663142172e-06
829300.0,8.636960663142172e-06
829400.0,8.636960663142172e-06
829500.0,8.636960663142173e-06
829600.0,8.636960663142177e-06
829700.0,8.636960663142175e-06
829800.0,8.636960663142175e-06
829900.0,8.636960663142175e-06
830000.0,8.636960663142173e-06
830100.0,8.636960663142175e-06
830200.0,8.636960663142173e-06
830300.0,8.636960663142177e-06
830400.0,8.636960663142177e-06
830500.0,8.636960663142178e-06
830600.0,8.636960663142178e-06
830700.0,8.636960663142178e-06
830800.0,8.636960663142175e-06
830900.0,8.636960663142175e-06
831000.0,8.636960663142178e-06
831100.0,8.636960663142177e-06
831200.0,8.636960663142177e-06
831300.0,8.636960663142178e-06
831400.0,8.636960663142175e-06
831500.0,8.636960663142178e-06
831600.0,8.636960663142177e-06
831700.0,8.636960663142178e-06
831800.0,8.636960663142178e-06
831900.0,8.636960663142177e-06
832000.0,8.636960663142175e-06
832100.0,8.636960663142175e-06
832200.0,8.636960663142175e-06
832300.0,8.636960663142177e-06
832400.0,8.636960663142175e-06
832500.0,8.636960663142175e-06
832600.0,8.636960663142175e-06
832700.0,8.636960663142172e-06
832800.0,8.636960663142173e-06
832900.0,8.636960663142175e-06
833000.0,8.636960663142177e-06
833100.0,8.636960663142175e-06
833200.0,8.636960663142178e-06
833300.0,8.636960663142175e-06
833400.0,8.636960663142175e-06
833500.0,8.636960663142178e-06
833600.0,8.63696066314218e-06
833700.0,8.636960663142178e-06
833800.0,8.636960663142173e-06
833900.0,8.636960663142177e-06
834000.0,8.636960663142175e-06
834100.0,8.636960663142177e-06
834200.0,8.636960663142178e-06
834300.0,8.636960663142178e-06
834400.0,8.636960663142178e-06
834500.0,8.636960663142178e-06
834600.0,8.636960663142177e-06
834700.0,8.636960663142177e-06
834800.0,8.636960663142178e-06
834900.0,8.636960663142177e-06
835000.0,8.636960663142175e-06
835100.0,8.636960663142175e-06
835200.0,8.636960663142173e-06
835300.0,8.636960663142175e-06
835400.0,8.636960663142175e-06
835500.0,8.636960663142173e-06
835600.0,8.636960663142175e-06
835700.0,8.636960663142178e-06
835800.0,8.636960663142177e-06
835900.0,8.636960663142175e-06
836000.0,8.636960663142175e-06
836100.0,8.636960663142175e-06
836200.0,8.636960663142177e-06
836300.0,8.636960663142177e-06
836400.0,8.636960663142177e-06
836500.0,8.636960663142178e-06
836600.0,8.636960663142177e-06
836700.0,8.636960663142175e-06
836800.0,8.636960663142175e-06
836900.0,8.636960663142177e-06
837000.0,8.636960663142177e-06
837100.0,8.636960663142175e-06
837200.0,8.636960663142173e-06
837300.0,8.636960663142175e-06
837400.0,8.636960663142168e-06
837500.0,8.636960663142168e-06
837600.0,8.636960663142173e-06
837700.0,8.636960663142173e-06
837800.0,8.636960663142173e-06
837900.0,8.636960663142175e-06
838000.0,8.636960663142173e-06
838100.0,8.636960663142175e-06
838200.0,8.636960663142172e-06
838300.0,8.636960663142172e-06
838400.0,8.636960663142173e-06
838500.0,8.636960663142173e-06
838600.0,8.636960663142175e-06
838700.0,8.636960663142177e-06
838800.0,8.636960663142175e-06
838900.0,8.636960663142173e-06
839000.0,8.636960663142177e-06
839100.0,8.636960663142177e-06
839200.0,8.636960663142177e-06
839300.0,8.636960663142175e-06
839400.0,8.636960663142177e-06
839500.0,8.636960663142177e-06
839600.0,8.636960663142175e-06
839700.0,8.636960663142175e-06
839800.0,8.636960663142177e-06
839900.0,8.636960663142178e-06
840000.0,8.636960663142178e-06
840100.0,8.636960663142172e-06
840200.0,8.636960663142173e-06
840300.0,8.636960663142177e-06
840400.0,8.636960663142177e-06
840500.0,8.636960663142177e-06
840600.0,8.636960663142178e-06
840700.0,8.636960663142173e-06
840800.0,8.636960663142177e-06
840900.0,8.636960663142178e-06
841000.0,8.636960663142177e-06
841100.0,8.63696066314218e-06
841200.0,8.636960663142178e-06
841300.0,8.636960663142175e-06
841400.0,8.636960663142177e-06
841500.0,8.636960663142178e-06
841600.0,8.636960663142177e-06
841700.0,8.636960663142177e-06
841800.0,8.636960663142175e-06
841900.0,8.636960663142175e-06
842000.0,8.636960663142178e-06
842100.0,8.63696066314218e-06
842200.0,8.636960663142177e-06
842300.0,8.636960663142173e-06
842400.0,8.636960663142172e-06
842500.0,8.636960663142173e-06
842600.0,8.636960663142173e-06
842700.0,8.636960663142177e-06
842800.0,8.636960663142175e-06
842900.0,8.636960663142175e-06
843000.0,8.636960663142177e-06
843100.0,8.636960663142173e-06
843200.0,8.636960663142175e-06
843300.0,8.636960663142177e-06
843400.0,8.636960663142178e-06
843500.0,8.636960663142175e-06
843600.0,8.636960663142175e-06
843700.0,8.636960663142175e-06
843800.0,8.636960663142173e-06
843900.0,8.636960663142175e-06
844000.0,8.636960663142173e-06
844100.0,8.636960663142178e-06
844200.0,8.636960663142177e-06
844300.0,8.636960663142178e-06
844400.0,8.636960663142178e-06
844500.0,8.636960663142175e-06
844600.0,8.636960663142177e-06
844700.0,8.636960663142177e-06
844800.0,8.636960663142173e-06
844900.0,8.636960663142175e-06
845000.0,8.636960663142177e-06
845100.0,8.636960663142178e-06
845200.0,8.636960663142177e-06
845300.0,8.636960663142175e-06
845400.0,8.636960663142175e-06
845500.0,8.636960663142178e-06
845600.0,8.636960663142175e-06
845700.0,8.636960663142175e-06
845800.0,8.636960663142177e-06
845900.0,8.636960663142175e-06
846000.0,8.636960663142178e-06
846100.0,8.636960663142177e-06
846200.0,8.636960663142173e-06
846300.0,8.636960663142173e-06
846400.0,8.636960663142178e-06
846500.0,8.636960663142177e-06
846600.0,8.636960663142173e-06
846700.0,8.636960663142175e-06
846800.0,8.636960663142175e-06
846900.0,8.636960663142177e-06
847000.0,8.636960663142177e-06
847100.0,8.636960663142175e-06
847200.0,8.636960663142175e-06
847300.0,8.636960663142175e-06
847400.0,8.636960663142177e-06
847500.0,8.636960663142177e-06
847600.0,8.636960663142175e-06
847700.0,8.636960663142175e-06
847800.0,8.636960663142175e-06
847900.0,8.636960663142173e-06
848000.0,8.636960663142177e-06
848100.0,8.636960663142177e-06
848200.0,8.636960663142178e-06
848300.0,8.636960663142173e-06
848400.0,8.636960663142175e-06
848500.0,8.636960663142177e-06
848600.0,8.636960663142175e-06
848700.0,8.636960663142173e-06
848800.0,8.63696066314218e-06
848900.0,8.636960663142177e-06
849000.0,8.636960663142175e-06
849100.0,8.636960663142175e-06
849200.0,8.636960663142177e-06
849300.0,8.636960663142177e-06
849400.0,8.636960663142177e-06
849500.0,8.636960663142178e-06
849600.0,8.636960663142177e-06
849700.0,8.636960663142177e-06
849800.0,8.636960663142178e-06
849900.0,8.636960663142175e-06
850000.0,8.636960663142177e-06
850100.0,8.636960663142178e-06
850200.0,8.636960663142175e-06
850300.0,8.636960663142172e-06
850400.0,8.636960663142173e-06
850500.0,8.636960663142175e-06
850600.0,8.636960663142175e-06
850700.0,8.636960663142173e-06
850800.0,8.636960663142177e-06
850900.0,8.63696066314218e-06
851000.0,8.636960663142175e-06
851100.0,8.636960663142178e-06
851200.0,8.636960663142173e-06
851300.0,8.636960663142177e-06
851400.0,8.636960663142177e-06
851500.0,8.636960663142177e-06
851600.0,8.636960663142175e-06
851700.0,8.636960663142175e-06
851800.0,8.636960663142175e-06
851900.0,8.636960663142173e-06
852000.0,8.636960663142172e-06
852100.0,8.636960663142177e-06
852200.0,8.636960663142177e-06
852300.0,8.636960663142175e-06
852400.0,8.636960663142175e-06
852500.0,8.636960663142173e-06
852600.0,8.636960663142177e-06
852700.0,8.63696066314218e-06
852800.0,8.636960663142173e-06
852900.0,8.636960663142175e-06
853000.0,8.636960663142177e-06
853100.0,8.63696066314217e-06
853200.0,8.636960663142172e-06
853300.0,8.636960663142172e-06
853400.0,8.63696066314217e-06
853500.0,8.636960663142172e-06
853600.0,8.636960663142173e-06
853700.0,8.636960663142175e-06
853800.0,8.63696066314217e-06
853900.0,8.636960663142173e-06
854000.0,8.636960663142175e-06
854100.0,8.636960663142173e-06
854200.0,8.636960663142177e-06
854300.0,8.636960663142172e-06
854400.0,8.636960663142178e-06
854500.0,8.636960663142173e-06
854600.0,8.636960663142173e-06
854700.0,8.636960663142173e-06
854800.0,8.636960663142175e-06
854900.0,8.636960663142173e-06
855000.0,8.636960663142173e-06
855100.0,8.636960663142173e-06
855200.0,8.636960663142173e-06
855300.0,8.636960663142175e-06
855400.0,8.636960663142177e-06
855500.0,8.636960663142173e-06
855600.0,8.636960663142175e-06
855700.0,8.636960663142173e-06
855800.0,8.636960663142167e-06
855900.0,8.636960663142167e-06
856000.0,8.636960663142168e-06
856100.0,8.636960663142172e-06
856200.0,8.636960663142175e-06
856300.0,8.636960663142177e-06
856400.0,8.636960663142175e-06
856500.0,8.636960663142173e-06
856600.0,8.636960663142175e-06
856700.0,8.636960663142175e-06
856800.0,8.636960663142177e-06
856900.0,8.636960663142172e-06
857000.0,8.636960663142175e-06
857100.0,8.636960663142177e-06
857200.0,8.636960663142172e-06
857300.0,8.636960663142173e-06
857400.0,8.636960663142175e-06
857500.0,8.636960663142175e-06
857600.0,8.636960663142175e-06
857700.0,8.636960663142175e-06
857800.0,8.636960663142177e-06
857900.0,8.636960663142173e-06
858000.0,8.636960663142175e-06
858100.0,8.636960663142177e-06
858200.0,8.636960663142175e-06
858300.0,8.636960663142175e-06
858400.0,8.636960663142177e-06
858500.0,8.636960663142178e-06
858600.0,8.636960663142173e-06
858700.0,8.636960663142173e-06
858800.0,8.636960663142177e-06
858900.0,8.636960663142175e-06
859000.0,8.636960663142173e-06
859100.0,8.636960663142175e-06
859200.0,8.636960663142177e-06
859300.0,8.636960663142178e-06
859400.0,8.636960663142177e-06
859500.0,8.636960663142175e-06
859600.0,8.636960663142173e-06
859700.0,8.636960663142173e-06
859800.0,8.636960663142175e-06
859900.0,8.636960663142175e-06
860000.0,8.636960663142175e-06
860100.0,8.636960663142177e-06
860200.0,8.636960663142178e-06
860300.0,8.636960663142178e-06
860400.0,8.636960663142175e-06
860500.0,8.636960663142175e-06
860600.0,8.636960663142177e-06
860700.0,8.636960663142177e-06
860800.0,8.636960663142177e-06
860900.0,8.636960663142177e-06
861000.0,8.63696066314218e-06
861100.0,8.636960663142178e-06
861200.0,8.636960663142175e-06
861300.0,8.636960663142177e-06
861400.0,8.636960663142173e-06
861500.0,8.636960663142173e-06
861600.0,8.636960663142177e-06
861700.0,8.636960663142175e-06
861800.0,8.636960663142177e-06
861900.0,8.636960663142175e-06
862000.0,8.636960663142175e-06
862100.0,8.636960663142177e-06
862200.0,8.636960663142172e-06
862300.0,8.636960663142175e-06
862400.0,8.636960663142175e-06
862500.0,8.636960663142175e-06
862600.0,8.636960663142173e-06
862700.0,8.636960663142177e-06
862800.0,8.636960663142173e-06
862900.0,8.636960663142175e-06
863000.0,8.636960663142173e-06
863100.0,8.636960663142175e-06
863200.0,8.636960663142175e-06
863300.0,8.636960663142175e-06
863400.0,8.636960663142173e-06
863500.0,8.636960663142175e-06
863600.0,8.63696066314218e-06
863700.0,8.636960663142177e-06
863800.0,8.636960663142173e-06
863900.0,8.636960663142175e-06
864000.0,8.636960663142178e-06
864100.0,8.636960663142175e-06
864200.0,8.636960663142175e-06
864300.0,8.636960663142177e-06
864400.0,8.636960663142178e-06
864500.0,8.636960663142178e-06
864600.0,8.636960663142178e-06
864700.0,8.636960663142177e-06
864800.0,8.636960663142175e-06
864900.0,8.636960663142175e-06
865000.0,8.636960663142175e-06
865100.0,8.636960663142173e-06
865200.0,8.636960663142173e-06
865300.0,8.636960663142175e-06
865400.0,8.636960663142173e-06
865500.0,8.636960663142175e-06
865600.0,8.636960663142178e-06
865700.0,8.636960663142173e-06
865800.0,8.636960663142175e-06
865900.0,8.636960663142175e-06
866000.0,8.636960663142172e-06
866100.0,8.636960663142168e-06
866200.0,8.636960663142168e-06
866300.0,8.636960663142168e-06
866400.0,8.63696066314217e-06
866500.0,8.636960663142172e-06
866600.0,8.636960663142175e-06
866700.0,8.636960663142173e-06
866800.0,8.636960663142172e-06
866900.0,8.636960663142172e-06
867000.0,8.636960663142173e-06
867100.0,8.636960663142178e-06
867200.0,8.636960663142178e-06
867300.0,8.636960663142173e-06
867400.0,8.636960663142175e-06
867500.0,8.636960663142175e-06
867600.0,8.636960663142177e-06
867700.0,8.636960663142177e-06
867800.0,8.636960663142178e-06
867900.0,8.636960663142175e-06
868000.0,8.636960663142173e-06
868100.0,8.636960663142172e-06
868200.0,8.636960663142178e-06
868300.0,8.636960663142177e-06
868400.0,8.636960663142178e-06
868500.0,8.636960663142175e-06
868600.0,8.636960663142172e-06
868700.0,8.636960663142173e-06
868800.0,8.636960663142175e-06
868900.0,8.636960663142175e-06
869000.0,8.636960663142175e-06
869100.0,8.636960663142177e-06
869200.0,8.636960663142172e-06
869300.0,8.636960663142173e-06
869400.0,8.636960663142175e-06
869500.0,8.636960663142175e-06
869600.0,8.636960663142175e-06
869700.0,8.636960663142173e-06
869800.0,8.636960663142175e-06
869900.0,8.636960663142178e-06
870000.0,8.636960663142175e-06
870100.0,8.636960663142175e-06
870200.0,8.636960663142175e-06
870300.0,8.636960663142177e-06
870400.0,8.636960663142178e-06
870500.0,8.636960663142177e-06
870600.0,8.636960663142175e-06
870700.0,8.636960663142173e-06
870800.0,8.636960663142173e-06
870900.0,8.636960663142177e-06
871000.0,8.636960663142175e-06
871100.0,8.636960663142177e-06
871200.0,8.636960663142175e-06
871300.0,8.636960663142173e-06
871400.0,8.636960663142175e-06
871500.0,8.636960663142173e-06
871600.0,8.636960663142175e-06
871700.0,8.636960663142173e-06
871800.0,8.636960663142175e-06
871900.0,8.636960663142177e-06
872000.0,8.636960663142177e-06
872100.0,8.636960663142173e-06
872200.0,8.636960663142175e-06
872300.0,8.636960663142177e-06
872400.0,8.636960663142177e-06
872500.0,8.636960663142177e-06
872600.0,8.636960663142175e-06
872700.0,8.636960663142173e-06
872800.0,8.636960663142172e-06
872900.0,8.636960663142173e-06
873000.0,8.636960663142175e-06
873100.0,8.636960663142177e-06
873200.0,8.636960663142175e-06
873300.0,8.636960663142173e-06
873400.0,8.636960663142177e-06
873500.0,8.636960663142175e-06
873600.0,8.636960663142175e-06
873700.0,8.63696066314217e-06
873800.0,8.636960663142168e-06
873900.0,8.63696066314217e-06
874000.0,8.636960663142172e-06
874100.0,8.636960663142175e-06
874200.0,8.636960663142173e-06
874300.0,8.636960663142175e-06
874400.0,8.636960663142173e-06
874500.0,8.636960663142172e-06
874600.0,8.636960663142173e-06
874700.0,8.636960663142172e-06
874800.0,8.636960663142172e-06
874900.0,8.636960663142175e-06
875000.0,8.636960663142173e-06
875100.0,8.636960663142173e-06
875200.0,8.636960663142177e-06
875300.0,8.636960663142177e-06
875400.0,8.636960663142175e-06
875500.0,8.636960663142177e-06
875600.0,8.636960663142177e-06
875700.0,8.636960663142172e-06
875800.0,8.636960663142175e-06
875900.0,8.63696066314218e-06
876000.0,8.636960663142175e-06
876100.0,8.636960663142175e-06
876200.0,8.636960663142177e-06
876300.0,8.636960663142173e-06
876400.0,8.63696066314218e-06
876500.0,8.636960663142178e-06
876600.0,8.636960663142175e-06
876700.0,8.636960663142175e-06
876800.0,8.636960663142178e-06
876900.0,8.636960663142177e-06
877000.0,8.636960663142173e-06
877100.0,8.636960663142172e-06
877200.0,8.636960663142178e-06
877300.0,8.636960663142178e-06
877400.0,8.63696066314217e-06
877500.0,8.636960663142168e-06
877600.0,8.63696066314217e-06
877700.0,8.63696066314217e-06
877800.0,8.636960663142172e-06
877900.0,8.636960663142172e-06
878000.0,8.636960663142173e-06
878100.0,8.636960663142177e-06
878200.0,8.636960663142177e-06
878300.0,8.636960663142172e-06
878400.0,8.636960663142175e-06
878500.0,8.636960663142177e-06
878600.0,8.63696066314218e-06
878700.0,8.63696066314218e-06
878800.0,8.636960663142177e-06
878900.0,8.636960663142175e-06
879000.0,8.636960663142175e-06
879100.0,8.636960663142177e-06
879200.0,8.63696066314218e-06
879300.0,8.63696066314218e-06
879400.0,8.636960663142177e-06
879500.0,8.636960663142177e-06
879600.0,8.636960663142178e-06
879700.0,8.636960663142177e-06
879800.0,8.636960663142175e-06
879900.0,8.636960663142175e-06
880000.0,8.636960663142175e-06
880100.0,8.636960663142175e-06
880200.0,8.636960663142172e-06
880300.0,8.636960663142172e-06
880400.0,8.636960663142175e-06
880500.0,8.636960663142177e-06
880600.0,8.636960663142175e-06
880700.0,8.636960663142177e-06
880800.0,8.636960663142175e-06
880900.0,8.63696066314218e-06
881000.0,8.636960663142177e-06
881100.0,8.63696066314218e-06
881200.0,8.636960663142182e-06
881300.0,8.636960663142175e-06
881400.0,8.636960663142177e-06
881500.0,8.636960663142177e-06
881600.0,8.636960663142177e-06
881700.0,8.636960663142178e-06
881800.0,8.636960663142178e-06
881900.0,8.636960663142175e-06
882000.0,8.636960663142177e-06
882100.0,8.63696066314218e-06
882200.0,8.636960663142177e-06
882300.0,8.636960663142177e-06
882400.0,8.63696066314218e-06
882500.0,8.636960663142178e-06
882600.0,8.636960663142175e-06
882700.0,8.636960663142175e-06
882800.0,8.636960663142175e-06
882900.0,8.636960663142177e-06
883000.0,8.636960663142175e-06
883100.0,8.636960663142178e-06
883200.0,8.636960663142177e-06
883300.0,8.636960663142178e-06
883400.0,8.636960663142177e-06
883500.0,8.636960663142175e-06
883600.0,8.636960663142173e-06
883700.0,8.636960663142175e-06
883800.0,8.636960663142177e-06
883900.0,8.636960663142172e-06
884000.0,8.636960663142175e-06
884100.0,8.636960663142172e-06
884200.0,8.636960663142168e-06
884300.0,8.636960663142172e-06
